"contrast","WMresp_acc","PASkey.keys","session","participant","contrast_factor"
0,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.1,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.1,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.1,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.1,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",0,"1",18,"Low"
0.015,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.1,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.1,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.1,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.1,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.1,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",2,"1",18,"Low"
0.005,"1",2,"1",18,"Low"
0.005,"1",2,"1",18,"Low"
0,"0",2,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.1,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.1,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.005,"0",3,"1",18,"Low"
0.1,"1",3,"1",18,"Low"
0.005,"1",3,"1",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.1,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",1,"2",18,"Low"
0.005,"0",1,"2",18,"Low"
0.1,"0",1,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.1,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.1,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.1,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.1,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.1,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.1,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.1,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.1,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.1,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.1,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.1,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",0,"2",18,"Low"
0,"0",0,"2",18,"Low"
0.015,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.1,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.1,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",2,"2",18,"Low"
0.005,"1",2,"2",18,"Low"
0.005,"0",2,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.1,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0,"1",3,"2",18,"Low"
0.005,"0",3,"2",18,"Low"
0.1,"1",3,"2",18,"Low"
0.1,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.005,"1",3,"2",18,"Low"
0.283012026,"0",3,"1",19,"Medium-Low"
0.273012026,"1",0,"1",19,"Medium-Low"
0.283012026,"1",1,"1",19,"Medium-Low"
0.273012026,"1",2,"1",19,"Medium-Low"
0.263012026,"0",3,"1",19,"Medium-Low"
0.253012026,"0",2,"1",19,"Medium-Low"
0.243012026,"0",2,"1",19,"Medium-Low"
0.1,"1",3,"1",19,"Low"
0.1,"1",3,"1",19,"Low"
0.233012026,"1",3,"1",19,"Medium-Low"
0.223012026,"0",3,"1",19,"Medium-Low"
0.213012026,"0",3,"1",19,"Medium-Low"
0.203012026,"1",3,"1",19,"Medium-Low"
0,"0",1,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.193012026,"0",1,"1",19,"Low"
0,"1",1,"1",19,"Low"
0,"0",1,"1",19,"Low"
0.183012026,"1",3,"1",19,"Low"
0.173012026,"0",3,"1",19,"Low"
0.163012026,"0",3,"1",19,"Low"
0,"0",3,"1",19,"Low"
0,"0",3,"1",19,"Low"
0.153012026,"0",3,"1",19,"Low"
0.143012026,"1",0,"1",19,"Low"
0,"0",3,"1",19,"Low"
0.153012026,"1",3,"1",19,"Low"
0.143012026,"1",3,"1",19,"Low"
0.133012026,"0",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.123012026,"1",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.113012026,"1",3,"1",19,"Low"
0.103012026,"1",3,"1",19,"Low"
0.093012026,"1",3,"1",19,"Low"
0,"0",3,"1",19,"Low"
0.083012026,"1",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.1,"1",2,"1",19,"Low"
0.073012026,"0",3,"1",19,"Low"
0.063012026,"0",3,"1",19,"Low"
0.053012026,"1",3,"1",19,"Low"
0.043012026,"0",3,"1",19,"Low"
0.033012026,"0",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.023012026,"1",2,"1",19,"Low"
0.013012026,"1",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.1,"1",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0,"0",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"0",0,"1",19,"Low"
0.015,"0",0,"1",19,"Low"
0.025,"1",0,"1",19,"Low"
0.035,"0",3,"1",19,"Low"
0.025,"1",3,"1",19,"Low"
0.1,"0",3,"1",19,"Low"
0.015,"1",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0,"0",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0,"0",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"0",0,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.015,"0",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.1,"1",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0,"0",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0,"0",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0,"1",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"0",3,"1",19,"Low"
0.005,"1",3,"1",19,"Low"
